Generator Loss,Discriminator Loss
3.3439189547328265,0.5161501169204712
2.9649080273066817,0.4352021813392639
2.9570516062001135,0.47110050916671753
2.754057580784106,0.372466504573822
3.0093832189590435,0.3131147623062134
2.8476696073840637,0.25239843130111694
2.7005007822656486,0.2869143486022949
2.786366942237399,0.29141002893447876
2.7991430803202766,0.24926882982254028
2.7916740648341967,0.22500304877758026
3.053486100903488,0.381448358297348
2.8701432815773433,0.36633560061454773
2.791743417167056,0.2377866506576538
2.6273844758902625,0.4679918587207794
2.780131188174284,0.29193177819252014
2.7735308661352867,0.43318575620651245
2.753481429810058,0.2697710394859314
2.850474682163705,0.25063610076904297
2.6567907699450903,0.37724465131759644
2.696528352171338,0.36459118127822876
2.8416349662749676,0.24962562322616577
2.7114003721915085,0.38626307249069214
2.6597163422640095,0.3560144901275635
2.758757259030166,0.22058168053627014
2.197477163163768,0.26866331696510315
2.5973183202146277,0.300118625164032
2.820003014445445,0.45843568444252014
2.7344139287491753,0.32338106632232666
2.7556518958046343,0.5520855188369751
2.5980636419497274,0.4649440050125122
2.698191121273529,0.2842281758785248
2.7768064994690587,0.350019633769989
2.522766191727889,0.3170970678329468
2.788340070611556,0.25641608238220215
2.685832745628581,0.3448939919471741
2.6316780902113464,0.36527255177497864
2.1588595076049777,0.3598519563674927
2.631647140252452,0.4011816382408142
2.4584648145812587,0.3221842348575592
2.5440678258734355,0.42852121591567993
2.5815253101960605,0.40257012844085693
2.591654061651327,0.40674692392349243
2.6551517061804386,0.38060981035232544
2.530977980222162,0.5232126116752625
2.5727626519166606,0.36783093214035034
2.5238124418887184,0.3883756399154663
2.6153786789547464,0.2991756200790405
2.508241114645339,0.4611320197582245
2.295042720741813,0.25588667392730713
2.265839821401172,0.29342982172966003
2.4628619832969187,0.433037668466568
2.4507526220743094,0.5942403078079224
2.5725024715579363,0.3878554105758667
2.627901513403674,0.3662179112434387
2.6542785681152448,0.49354031682014465
2.6359165169117262,0.4776362478733063
2.510437849433288,0.5311554670333862
2.730737001848907,0.28889623284339905
2.617084190338813,0.28953200578689575
2.738514355601253,0.3206091821193695
2.382486206687423,0.2029852718114853
2.6697789170626285,0.4143220782279968
2.5862808829903887,0.25903624296188354
2.5114091550351834,0.3410145342350006
2.5029943694986447,0.49894100427627563
2.486088983545397,0.40533897280693054
2.5931418385861065,0.3289411664009094
2.4846864857323028,0.3122723698616028
2.474852068950922,0.2836300730705261
2.513437999235034,0.42223507165908813
2.4775213714429367,0.34583914279937744
2.4315808517193926,0.30539414286613464
2.645685287105301,0.378922700881958
2.220467215888901,0.6016585826873779
2.5782852776151004,0.3249969482421875
2.135989377856245,0.23331212997436523
2.5060326961971375,0.37747976183891296
2.6315225072197057,0.362824946641922
2.340797300703965,0.44732627272605896
2.4394256899785955,0.3695332705974579
2.629234283702793,0.42645975947380066
2.5585336273615917,0.4157612919807434
2.428755621870642,0.5002671480178833
2.4850978432098128,0.3724738657474518
2.610712222582794,0.3604617118835449
2.5318472773733163,0.45726844668388367
2.597620832474717,0.3756048381328583
2.552656365555858,0.3000912368297577
2.633586420683027,0.3291182816028595
2.463972625371558,0.31293970346450806
2.451589332458222,0.4128960967063904
2.487182386276164,0.39472684264183044
2.497972955622792,0.278321772813797
2.5182560305619046,0.2599433660507202
2.536750368715243,0.43368804454803467
2.562387811468537,0.28606921434402466
2.56786620375743,0.3181602656841278
2.592361647312991,0.2801050543785095
2.577009716331074,0.31961867213249207
