Generator Loss,Discriminator Loss
3.0757919418146153,0.5167129039764404
2.2296100015091915,0.39807769656181335
3.0495047158240514,0.27825847268104553
2.0713361670313253,0.298334002494812
3.0149351029558056,0.32121869921684265
2.941463409310077,0.3945489525794983
3.3709397822333917,0.4525059163570404
2.9961868821179194,0.26211756467819214
2.902754528901134,0.23567017912864685
2.6827131564253173,0.2440299391746521
3.186272663191456,0.30835050344467163
2.5882295207124746,0.21155020594596863
2.8872570863568567,0.220261350274086
3.0927600188021027,0.32465606927871704
3.1318873912854683,0.34832563996315
2.9584203286684283,0.17815589904785156
3.0724721084269535,0.2252918779850006
2.909000232102665,0.24175111949443817
2.9536698725137294,0.21183839440345764
2.7503904516679323,0.1534496396780014
1.7404581104041184,0.08876614272594452
3.0149290219547193,0.38783711194992065
3.1468087093290955,0.22356504201889038
2.8823333343143944,0.2528323829174042
2.9387734943087946,0.13624249398708344
2.9558298934872544,0.22290296852588654
1.700077723711513,0.056560806930065155
2.7787044927727607,0.3570941686630249
3.050805987908834,0.20188580453395844
2.8771513857092286,0.21835236251354218
2.116581572296033,0.04657167196273804
3.003746888334438,0.3445558547973633
3.02243089219224,0.25255611538887024
3.0354739423008024,0.23555253446102142
2.929183269207115,0.21559056639671326
2.9098812089148107,0.17524580657482147
2.5440872267351264,0.18474319577217102
2.405287641365611,0.09846103191375732
2.8596527982808806,0.19751247763633728
2.390042832980115,0.31939297914505005
3.0628084584995143,0.15854033827781677
2.8006204524168914,0.36859309673309326
2.8781890463109185,0.2940458059310913
1.6388448744937463,0.044977907091379166
2.541449829533879,0.08887091279029846
2.904469164448858,0.2777150869369507
2.936114790725032,0.3483183979988098
2.8649477196227022,0.22588519752025604
2.8729496161210366,0.21581853926181793
2.885222669981495,0.20249558985233307
2.9053923456126878,0.20012132823467255
2.811484156628903,0.2270927131175995
2.882494084030051,0.18900509178638458
1.6074003154817245,0.03696392476558685
2.777845600141392,0.23480291664600372
2.904847938918472,0.24016767740249634
2.7719946451303725,0.3378838300704956
2.7617368439481345,0.15687230229377747
2.7416904012694845,0.15176405012607574
2.2322784217947644,0.12039719521999359
2.740873863409028,0.16975384950637817
2.9355207219680257,0.20045411586761475
2.8491338086493996,0.18601886928081512
1.76361641191659,0.020577754825353622
1.671751511680185,0.02397017553448677
2.7349803112667677,0.23008617758750916
2.108870103342411,0.020544134080410004
2.9156451316174086,0.2213437259197235
1.8022934703880447,0.027097174897789955
2.9556600627255323,0.2460314929485321
1.8873264434412036,0.02442627213895321
2.472883612702002,0.1929101198911667
2.7472554719482902,0.2623850703239441
2.8896547616851174,0.22311118245124817
2.235874618518385,0.15831825137138367
2.4571110141247416,0.215407133102417
2.9153083572891396,0.24241094291210175
3.019391965527456,0.22127029299736023
2.6719919422385434,0.3589438199996948
2.43050562653773,0.15425610542297363
2.2206902967230886,0.14689543843269348
2.708688577618821,0.5515329241752625
2.7274565823725685,0.32557204365730286
2.5745939370263753,0.230343759059906
2.7548679788812693,0.291642963886261
2.769929265651406,0.3235717713832855
2.821560249734259,0.24164053797721863
2.4598705680448,0.26888507604599
2.6158162758802943,0.4915107488632202
2.4859689553672095,0.2400444895029068
2.63102587976569,0.3771331310272217
2.5104915343592595,0.12050733715295792
2.1951844957700533,0.16968925297260284
2.8597653394541327,0.17291462421417236
2.7459877906998744,0.3766446113586426
2.4302673605590077,0.16126500070095062
2.6737432227824587,0.2986160218715668
2.723987862384357,0.37763386964797974
2.4403575173865373,0.23664119839668274
2.6700984578565654,0.3586721420288086
2.55009920738047,0.10391338914632797
2.732828842270187,0.3132818937301636
2.376265257532189,0.16677875816822052
2.7909676367777605,0.31633785367012024
2.8178753372389704,0.3582366704940796
2.264024165796243,0.3001561760902405
2.4164715902897016,0.14457514882087708
2.791638626625242,0.2558600902557373
2.782581533188177,0.3114399313926697
2.391742436356858,0.18309113383293152
2.783275037646767,0.3710530996322632
2.637352888028889,0.3946479856967926
2.2711149518339595,0.3033807873725891
2.824583156507775,0.2489287257194519
2.633031813722933,0.5309837460517883
2.612399679676494,0.31018805503845215
2.356510347255816,0.12699826061725616
2.333761258940627,0.2816358804702759
2.7573104918712383,0.39128512144088745
2.861862623566461,0.3890572190284729
2.898707845266191,0.34799230098724365
2.88803230951671,0.2935764193534851
2.722278157938323,0.3037015199661255
2.6686376970973016,0.5070786476135254
2.5471910818192245,0.604036271572113
2.8465377757836388,0.25402024388313293
2.804534156133052,0.4068642854690552
2.6882808870023602,0.48522233963012695
2.6931265442779835,0.3789469003677368
2.787822556916969,0.31536927819252014
2.7341807575972426,0.4075981080532074
2.7201663681175625,0.5019834637641907
1.5259286688480986,0.02433670498430729
1.8312576508828715,0.024395063519477844
2.8184887820640068,0.4120211899280548
1.428043316930994,0.027568886056542397
2.6028900076275425,0.45398181676864624
2.7043367004090775,0.30844423174858093
2.669047115633494,0.39889296889305115
2.521886127243267,0.5115271210670471
2.3617190772769314,0.20739342272281647
2.7483993665712694,0.29840517044067383
2.4242808706473764,0.30357226729393005
2.7661049954183548,0.4238913953304291
2.6040786829960205,0.4468453824520111
2.8272471220958058,0.3773622214794159
2.4997717975467566,0.6246358156204224
2.2421350856198847,0.17020636796951294
2.825457347797983,0.40991273522377014
2.8057830134376136,0.37331557273864746
2.1531718045109733,0.2698109745979309
2.2112568904325007,0.3184948265552521
2.8149392415740664,0.47626298666000366
2.7655556745005585,0.4071517884731293
2.637759558924325,0.3945140838623047
2.2698966024696254,0.21330532431602478
2.7258819676863952,0.3219762146472931
2.659378914906795,0.4645248353481293
2.9040224106251964,0.3240315616130829
1.7703746946190604,0.034399211406707764
1.5177984983333548,0.031020835041999817
1.6071993285040578,0.03339684009552002
2.4816639916373626,0.2449876070022583
2.2380230730452233,0.21488335728645325
2.1927867288223366,0.3564692735671997
2.6252365719400768,0.3666827976703644
2.5377655889212196,0.5067979693412781
2.6883194057902604,0.34387367963790894
2.310291338780496,0.16179972887039185
2.6295862305962165,0.4055784344673157
2.728396910502104,0.5268667936325073
2.6103197083291367,0.2753235399723053
2.5896081024099993,0.43301093578338623
2.623427783461036,0.4016924500465393
1.6880649233288043,0.02555204927921295
2.527952655566841,0.43320631980895996
2.6298981128161776,0.3448488116264343
1.6530030283612984,0.034098464995622635
2.3329889934683927,0.32211196422576904
2.686669875732085,0.291732519865036
2.7857042879334375,0.33087342977523804
2.6670136465808425,0.4678882658481598
2.8765866538124416,0.2905469238758087
2.615111284473081,0.43648767471313477
2.1546473819841774,0.23266342282295227
2.66873563690606,0.399661123752594
1.7282948443206105,0.021816272288560867
1.5716532632892193,0.024176258593797684
1.5487498990687452,0.026259154081344604
2.5968365261183606,0.39396923780441284
2.637731456810792,0.21924340724945068
2.5644873789585074,0.4677357077598572
1.6544030760793804,0.032017797231674194
2.631879962006837,0.44698798656463623
1.9100336324982878,0.22878965735435486
2.607284371641316,0.387062132358551
2.2752948052804594,0.3515639901161194
2.6742728166905154,0.33709192276000977
2.563034969027002,0.40212321281433105
2.556159927819109,0.5639610290527344
1.5416807159374744,0.016665032133460045
2.289598296389745,0.3185531795024872
2.454530628083285,0.4295445680618286
2.4788086594315404,0.3858739733695984
1.7894791791827125,0.2523985207080841
2.54591266858992,0.4462137222290039
2.512184809339915,0.41034626960754395
2.458272459468155,0.2887052595615387
2.2516595481041812,0.459438294172287
2.419949950405781,0.4112641513347626
2.6166263881095255,0.43911975622177124
2.3844008250983717,0.43477120995521545
2.199137724130615,0.19153887033462524
2.3049318093459368,0.4304065406322479
2.3423307027559592,0.30482959747314453
2.1711595921224727,0.4434129595756531
1.6124635353901287,0.03277824446558952
2.473540463352407,0.4460256099700928
2.2939831577996044,0.45140576362609863
1.9422212167678825,0.47000566124916077
2.368890462541123,0.4349594712257385
1.7008857178821901,0.02865546941757202
2.265194841584534,0.17244534194469452
2.463339017070542,0.4032026529312134
2.2424963938391205,0.5218832492828369
1.7277765527197186,0.37027058005332947
2.3146358699439724,0.40278148651123047
1.6804886270634598,0.018105078488588333
1.5171066515323057,0.021053973585367203
2.000202691726347,0.20761817693710327
2.490154910529216,0.37434858083724976
1.6101402376149188,0.027529194951057434
1.4886349223230058,0.027322404086589813
1.8833859378159734,0.21158632636070251
2.4650954107756626,0.2847748100757599
2.0133956518173117,0.2124088555574417
2.294193313737526,0.4964502453804016
2.354628709495385,0.3884144425392151
2.24727368687659,0.40690577030181885
2.481429475324586,0.43434131145477295
2.3229587146599537,0.3229975700378418
1.9489022491971346,0.19914159178733826
2.4118589923926983,0.4496821165084839
2.275280790342201,0.4454423785209656
2.3375919334237927,0.37315648794174194
2.13614854714833,0.09458908438682556
2.252277411973189,0.33609285950660706
2.0603004691896527,0.1593981385231018
2.171295100477488,0.480102002620697
2.407662460811737,0.4188305735588074
2.08633674143321,0.18654374778270721
2.286437311958698,0.36548328399658203
1.8634432284406213,0.4316909611225128
1.9476552119379082,0.3363291919231415
2.190625998543968,0.39505118131637573
2.3807923923601932,0.33737093210220337
2.4141168558719963,0.3889860510826111
2.0300826978001805,0.15038588643074036
2.2464631000178703,0.36581844091415405
2.422478225861164,0.3233134150505066
2.4632665791243302,0.431775838136673
2.34556753283247,0.4899976849555969
2.3852767361782563,0.39255043864250183
2.295607182997965,0.547392725944519
2.1313946682455613,0.2943723201751709
1.5048837740745593,0.02160029672086239
1.9661077065182637,0.270397424697876
2.3344196779133872,0.38663244247436523
2.305404372534374,0.3645056486129761
1.9805504436449441,0.25680333375930786
1.9446458679586167,0.33772051334381104
1.8345980143478295,0.3468671441078186
2.3413939541219246,0.35549861192703247
2.2881236525092272,0.599916398525238
2.488689229592021,0.26856541633605957
2.0949304693103223,0.28689876198768616
1.4552645031106546,0.017540043219923973
2.334207183028633,0.5484822988510132
2.3247759520981988,0.36957886815071106
2.2945313941746583,0.42685413360595703
2.3738723249490907,0.41703885793685913
2.1708912400976135,0.3455989360809326
2.295297421428811,0.2561327815055847
2.199383165943764,0.374519944190979
2.2200447269631134,0.4297306537628174
2.45643003259736,0.3115942180156708
2.247027726720492,0.4213768243789673
1.9356060623570228,0.19799798727035522
1.5534023636081231,0.02621220052242279
1.4841194229417893,0.020690420642495155
2.332615362138603,0.3085676431655884
2.3108599354396944,0.3842737078666687
1.3363215855189587,0.02993011102080345
2.3197720575760403,0.3752405643463135
2.4515561371319894,0.4275859296321869
1.6178883773718524,0.2550135850906372
2.3599021591633447,0.3586564064025879
2.4803624935582578,0.4486660361289978
1.4377970664197928,0.034081943333148956
2.322256048467718,0.5753687620162964
